node,page_rank,betweenness,closeness,indegree,outdegree
media/webrtc/trunk/webrtc/modules/audio_coding/main/test/TwoWayCommunication,1.463,12.411,1.884,2,19
mozilla/dom/SocketCommonBinding,1.338,0.0,0.487,0,0
mozilla/gmp/PGMPTimerParent,1.338,0.0,0.487,0,0
security/sandbox/chromium/base/threading/platform_thread_win,2.49,110751.683,1.884,6,10
modules/freetype2/src/autofit/afpic,2.123,8.335,1.884,7,6
media/libtheora/lib/apiwrapper,1.525,206.992,1.884,2,14
content/xul/document/src/XULDocument,1.486,112331.667,1.884,4,104
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/isac/fix/test/kenny,1.338,0.0,1.884,0,5
usr/include/netinet/ip,1.338,0.0,0.487,0,0
nsIVariant,1.338,0.0,0.487,0,0
mozilla/ipc/FileDescriptorUtils,1.338,0.0,0.487,0,0
media/libtheora/lib/arm/armstate,1.338,0.0,1.883,0,1
usr/include/fnmatch,1.338,0.0,0.487,0,0
nsIContextMenuListener,1.338,0.0,0.487,0,0
gfx/skia/trunk/src/core/SkDither,2.247,0.0,1.884,8,2
media/webrtc/signaling/src/sipcc/cpr/android/cpr_android_in,1.338,0.0,0.487,0,0
accessible/xpcom/xpcAccessibleValue,1.82,0.0,1.884,2,5
widget/windows/nsAppShell,1.875,57817.43,1.884,7,26
media/webrtc/trunk/tools/gyp/test/win/compiler-flags/runtime-checks,1.338,0.0,0.487,0,0
content/html/content/src/HTMLPictureElement,1.338,0.0,1.884,0,5
media/webrtc/trunk/webrtc/system_wrappers/test/TestSort/TestSort,1.338,0.0,1.884,0,4
dom/fmradio/FMRadioService,2.16,12551.767,1.884,5,21
security/nss/cmd/rsaperf/rsaperf,1.622,6544.606,1.884,1,38
content/html/content/src/HTMLSharedObjectElement,1.338,0.0,1.884,0,22
gfx/cairo/cairo/src/cairo-gl-shaders,1.441,178.266,1.884,1,12
other-licenses/snappy/src/snappy_unittest,1.545,1753.625,1.884,1,8
arch/abi,1.338,0.0,0.487,0,0
media/libyuv/include/libyuv/planar_functions,4.811,34502.308,1.884,15,5
mozilla/dom/BindingDeclarations,1.338,0.0,0.487,0,0
build/stlport/stlport/iostream,35.683,76773.346,1.884,11,7
netwerk/protocol/http/SpdyPush31,1.526,7023.729,1.884,4,24
mozglue/android/APKOpen,2.168,31344.737,1.884,5,15
chrome/nsChromeRegistryChrome,1.437,22711.36,1.884,3,31
mozilla/dom/HTMLBodyElementBinding,1.338,0.0,0.487,0,0
security/manager/ssl/src/nsProtectedAuthThread,1.402,13456.184,1.884,2,26
content/svg/content/src/nsSVGLength2,4.91,60522.086,1.884,35,24
build/stlport/stlport/stl/_string_sum_methods,1.338,0.0,0.487,0,1
js/xpconnect/src/XPCRuntimeService,1.451,863.974,1.884,3,22
nsprpub/pr/include/md/_unixos,1.899,65.835,1.884,2,9
gfx/skia/trunk/src/utils/SkCullPoints,1.338,0.0,1.884,0,14
mozilla/_ipdltest/PTestActorPunningPunnedParent,1.338,0.0,0.487,0,0
toolkit/crashreporter/google-breakpad/src/client/windows/unittests/exception_handler_death_test,1.338,0.0,1.884,0,23
nsIPrefService,1.338,0.0,0.487,0,0
mozilla/dom/IDBKeyRangeBinding,1.338,0.0,0.487,0,0
intl/icu/source/i18n/uspoof_conf,1.443,90.875,1.884,2,28
media/webrtc/trunk/webrtc/modules/audio_device/ios/audio_device_utility_ios,1.497,0.0,1.884,1,8
toolkit/mozapps/update/common/uachelper,3.733,1261.145,1.884,4,2
G726Interface,1.338,0.0,0.487,0,0
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/ilbc/constants,20.356,8704.955,1.884,50,4
toolkit/xre/MacApplicationDelegate,1.699,0.0,1.884,1,0
layout/base/nsIReflowCallback,2.239,0.0,1.884,17,0
nsIVersionComparator,1.338,0.0,0.487,0,0
gfx/skia/trunk/include/gpu/GrFontScaler,1.796,183.07,1.884,7,10
js/MemoryMetrics,1.338,0.0,0.487,0,0
intl/icu/source/common/ustrfmt,2.397,4.544,1.884,15,7
nsIProtocolHandler,1.338,0.0,0.487,0,0
media/webrtc/trunk/webrtc/modules/audio_coding/main/acm2/acm_speex,1.612,0.0,1.884,1,5
nsIAlarmHalService,1.338,0.0,0.487,0,0
wingdi,1.338,0.0,0.487,0,0
other-licenses/android/dst,3.425,0.0,1.884,2,0
mozilla/dom/PluginArrayBinding,1.338,0.0,0.487,0,0
mfbt/double-conversion/bignum-dtoa,2.186,6727.786,1.884,2,5
netwerk/dns/nsIDNKitInterface,2.52,3.0,1.884,3,1
media/libtremor/lib/codec_internal,4.201,3.948,1.884,9,3
layout/forms/nsFormControlFrame,1.952,1862.907,1.884,14,28
mozilla/dom/SVGImageElement,1.338,0.0,0.487,0,0
media/webrtc/trunk/webrtc/system_wrappers/source/trace_impl,30.999,698005.174,1.884,184,19
media/libvpx/vp9/common/vp9_default_coef_probs,1.716,0.0,1.884,1,1
js/src/jsast,1.338,0.0,0.487,0,0
gfx/skia/trunk/src/pathops/SkDQuadImplicit,1.81,0.0,1.884,2,4
mozilla/dom/HTMLTableSectionElement,1.338,0.0,0.487,0,0
media/webrtc/signaling/src/sipcc/core/includes/phone_platform_constants,11.371,0.0,1.884,28,0
content/base/src/ResponsiveImageSelector,1.338,0.0,1.884,0,24
js/src/jsapi-tests/testJSEvaluateScript,1.338,0.0,1.884,0,2
toolkit/crashreporter/google-breakpad/src/common/windows/pdb_source_line_writer,2.498,451.028,1.884,4,7
layout/style/StyleRule,5.068,421920.206,1.884,13,43
extensions/universalchardet/src/base/CharDistribution,3.484,1617.726,1.884,7,3
mozilla/EventNameList,1.338,0.0,0.487,0,0
ipc/dbus/RawDBusConnection,1.535,231.618,1.884,2,8
nsITaskbarProgress,1.338,0.0,0.487,0,0
xpcom/io/nsLocalFileUnix,1.338,0.0,1.884,0,43
modules/freetype2/include/ftbdf,1.611,0.519,1.884,4,4
media/libstagefright/stubs/empty/ALooper,1.483,0.0,1.884,1,0
mozilla/layers/MacIOSurfaceTextureHostOGL,1.338,0.0,0.487,0,0
media/libvpx/vp8/common/x86/vp8_asm_stubs,1.338,0.0,1.884,0,5
gfx/tests/gtest/TestSkipChars,1.338,0.0,1.884,0,5
mozilla/ipc/BackgroundUtils,1.338,0.0,0.487,0,0
widget/BasicEvents,26.92,42376.746,1.884,93,10
security/nss/cmd/libpkix/pkix_pl/module/test_httpcertstore,1.354,5.927,1.884,1,18
layout/xul/nsIRootBox,1.589,5.692,1.884,6,2
clib/debug_protos,1.338,0.0,0.487,0,0
js/src/devtools/vprof/vprof,7.02,39859.504,1.884,9,3
media/webrtc/trunk/webrtc/system_wrappers/source/event_tracer,3.436,6701.538,1.884,20,1
security/manager/ssl/src/nsCertVerificationThread,1.465,29023.177,1.884,3,17
js/src/ctypes/libffi/src/arc/ffitarget,1.338,0.0,0.487,0,0
media/webrtc/trunk/tools/gyp/test/rules-variables/src/test.input_root,1.565,0.0,0.487,1,0
content/media/fmp4/ffmpeg/libav53/include/libavutil/blowfish,1.338,0.0,1.884,0,1
gfx/layers/opengl/TextureHostOGL,1.755,17801.398,1.884,6,38
js/xpconnect/src/XPCWrappedNativeJSOps,1.958,2726.564,1.884,9,27
security/sandbox/chromium/base/time/time,31.186,64229.444,1.884,26,17
image/src/ICOFileHeaders,1.476,0.0,1.884,2,1
security/sandbox/chromium/base/win/scoped_handle,3.591,34762.028,1.884,19,16
caps/nsSystemPrincipal,1.443,43.09,1.884,3,21
media/omx-plugin/include/gb/stagefright/MetaData,2.538,298.129,1.884,14,5
netwerk/sctp/src/netinet/sctp_process_lock,1.338,0.0,0.487,0,0
