bug_id,review_iterations,comment_times,comment_words,reviewer_cnt,reviewer_comment_rate,non_author_voters,neg_review_rate,response_delay,review_duration,feedback_count,neg_feedbacks,feedback_delay,review_status
1171973,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.76,0.76,0.0,0.0,-1.0,+
1171972,1.0,0.0,0.0,1.0,1.0,1.0,0.0,85.01,85.01,0.0,0.0,-1.0,+
1047107,1.0,0.0,0.0,1.0,1.0,1.0,0.0,38.84,38.84,0.0,0.0,-1.0,+
1202138,1.0,1.0,3.0,1.0,0.0,0.5,0.0,28.09,28.09,0.0,0.0,-1.0,+
1077864,1.0,2.0,9.0,1.0,0.0,1.0,0.0,32.06,32.06,0.25,0.0,-0.75,?
1137250,1.0,1.0,11.0,1.0,0.0,1.0,0.0,17.81,17.81,1.0,0.0,10.14,+
1137251,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.75,0.75,0.0,0.0,-1.0,+
1242886,1.0,7.0,34.0,1.0,0.0,1.0,0.0,2.43,2.43,0.0,0.0,-1.0,+
1112588,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.27,1.27,0.0,0.0,-1.0,+
1227461,0.5,0.0,0.0,0.5,0.0,0.5,-0.5,-0.43,-0.43,0.5,0.5,10.34,?
1242053,1.0,1.0,1.0,1.0,0.0,1.0,0.0,30.94,30.94,0.0,0.0,-1.0,+
1231855,1.0,1.0,12.0,1.0,0.0,1.0,0.0,0.52,0.52,0.0,0.0,-1.0,+
1156472,1.12,6.42,67.04,1.08,0.0,1.08,0.21,23.04,26.09,0.08,0.0,2.95,?
1201213,1.0,3.0,22.0,1.0,0.0,0.33,0.0,0.45,0.45,0.0,0.0,-1.0,+
1152505,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.2,0.2,0.0,0.0,-1.0,+
1152509,1.0,0.0,0.0,1.0,1.0,1.0,0.0,18.33,18.33,0.0,0.0,-1.0,+
1097107,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.67,0.67,0.0,0.0,-1.0,+
1066242,0.5,1.5,5.0,0.5,0.0,0.5,-0.5,-0.11,-0.11,0.5,0.0,0.13,+
1286322,1.0,0.0,0.0,1.0,0.0,0.5,0.0,10.05,10.05,0.0,0.0,-1.0,+
1108998,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.12,0.12,0.0,0.0,-1.0,+
1171021,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.24,2.24,0.0,0.0,-1.0,+
1099437,1.0,0.67,8.0,1.0,0.0,0.5,0.17,12.14,12.14,0.17,0.0,1.58,?
1253362,1.0,0.0,0.0,1.0,0.0,1.0,0.0,20.62,20.62,0.0,0.0,-1.0,+
1171029,1.0,0.0,0.0,1.0,1.0,1.0,0.0,39.07,39.07,0.0,0.0,-1.0,+
1263346,1.0,0.0,0.0,1.0,1.0,1.0,0.0,54.33,54.33,0.0,0.0,-1.0,+
1072615,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.1,1.1,0.0,0.0,-1.0,+
1263341,1.0,3.0,20.0,1.0,0.0,1.0,0.0,8.21,8.21,0.0,0.0,-1.0,+
1263342,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.74,0.74,0.0,0.0,-1.0,+
1142015,0.5,5.0,29.5,0.5,0.0,0.5,-0.5,13.0,13.0,0.0,0.0,-1.0,+
1058077,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.48,2.48,0.0,0.0,-1.0,+
1058075,1.0,4.0,62.0,1.0,0.0,1.0,0.0,5.95,5.95,0.0,0.0,-1.0,+
1058072,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.03,1.03,0.0,0.0,-1.0,+
1220114,1.0,1.0,12.5,1.0,0.0,1.0,0.0,103.66,103.66,0.0,0.0,-1.0,+
1253866,1.0,0.0,0.0,1.0,0.0,1.0,0.5,27.99,27.99,0.0,0.0,-1.0,?
1053627,1.0,2.0,5.5,1.0,0.0,1.0,0.0,20.0,20.0,0.0,0.0,-1.0,+
1053620,1.0,1.0,13.0,1.0,0.0,1.0,0.0,20.53,20.53,0.0,0.0,-1.0,+
1053621,1.0,4.0,44.0,1.0,0.0,1.0,0.0,20.53,20.53,0.0,0.0,-1.0,+
1183164,0.67,3.0,14.33,0.67,0.0,0.67,-0.33,13.69,13.69,0.33,0.0,5.98,+
1071996,1.0,1.0,5.33,1.0,0.0,0.33,0.0,0.04,0.04,0.0,0.0,-1.0,+
1206671,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.84,1.84,0.0,0.0,-1.0,+
1070993,1.0,2.0,67.0,1.0,0.0,1.0,0.0,4.26,4.26,0.0,0.0,-1.0,+
1276514,0.33,2.67,13.0,0.33,0.0,0.33,-0.67,0.7,0.7,0.67,0.0,13.61,+
1091621,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.19,3.19,0.0,0.0,-1.0,+
1070990,1.0,2.0,32.0,1.0,0.0,1.0,0.0,0.09,0.09,0.0,0.0,-1.0,+
1091626,1.0,1.0,4.0,1.0,0.0,1.0,0.0,11.27,11.27,0.0,0.0,-1.0,+
1184221,1.0,3.5,24.5,1.0,0.0,1.0,0.0,6.91,6.91,0.0,0.0,-1.0,+
1184220,1.0,3.0,22.0,1.0,0.0,1.0,0.0,21.72,21.72,0.0,0.0,-1.0,+
1266833,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.39,3.39,0.0,0.0,-1.0,+
1154831,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.14,0.14,0.0,0.0,-1.0,+
1184224,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.72,3.72,0.0,0.0,-1.0,+
1259903,1.0,3.0,5.0,1.0,0.0,1.0,0.0,0.23,0.23,0.0,0.0,-1.0,+
1290896,1.0,0.0,0.0,1.0,0.0,1.0,0.0,18.14,18.14,0.0,0.0,-1.0,+
1129467,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.1,1.1,0.0,0.0,-1.0,+
1207253,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.23,1.23,0.0,0.0,-1.0,+
1207257,1.0,1.0,5.0,1.0,0.0,1.0,0.0,3.75,3.75,0.0,0.0,-1.0,+
1207258,1.0,1.0,5.0,1.0,0.0,1.0,0.0,0.39,0.39,0.0,0.0,-1.0,+
1169044,1.0,3.0,59.0,1.0,0.0,1.0,0.33,43.95,43.95,0.0,0.0,-1.0,?
1251298,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.18,0.18,0.0,0.0,-1.0,+
1063364,1.0,4.0,42.0,1.0,0.0,1.0,0.0,113.12,113.12,0.0,0.0,-1.0,+
1042192,1.0,6.0,57.0,1.0,0.0,1.0,0.0,83.86,83.86,0.0,0.0,-1.0,+
1135271,1.0,0.0,0.0,1.0,1.0,1.0,0.0,15.08,15.08,0.0,0.0,-1.0,+
1251291,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.93,2.93,0.0,0.0,-1.0,+
1139569,1.0,2.0,39.0,1.0,0.0,1.0,0.0,110.04,110.04,0.0,0.0,-1.0,+
1139560,0.64,0.0,0.0,0.64,0.36,0.36,-0.36,5.84,5.84,0.0,0.0,-1.0,+
1139561,1.0,0.0,0.0,1.0,1.0,1.0,0.0,12.48,12.48,0.0,0.0,-1.0,+
1189137,1.0,4.0,46.0,1.0,0.0,1.0,0.0,18.47,18.47,0.0,0.0,-1.0,+
1189132,1.0,0.5,5.0,1.0,0.0,1.0,0.5,0.5,0.5,0.0,0.0,-1.0,?
1192855,1.0,0.0,0.0,1.0,0.0,1.0,0.0,77.98,77.98,0.0,0.0,-1.0,+
1189138,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.99,0.99,0.0,0.0,-1.0,+
1260065,1.0,0.0,0.0,1.0,0.0,1.0,0.0,112.32,112.32,1.0,0.0,0.86,+
1052286,1.0,4.0,108.0,1.0,0.0,1.0,0.0,4.25,4.25,0.0,0.0,-1.0,+
1154161,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.14,0.14,0.0,0.0,-1.0,+
1154164,1.0,17.0,359.0,1.0,0.0,1.0,0.0,74.66,74.66,0.0,0.0,-1.0,+
1267876,1.0,8.0,96.0,1.0,0.0,1.0,0.0,21.77,21.77,0.0,0.0,-1.0,+
1257488,1.0,1.0,15.0,1.0,0.0,1.0,0.0,23.05,23.05,0.0,0.0,-1.0,+
1257626,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.03,0.03,0.0,0.0,-1.0,+
1119335,1.0,5.33,51.33,1.0,0.17,0.83,0.0,29.61,29.61,0.17,0.0,9.35,+
1260756,1.0,0.0,0.0,1.0,1.0,1.0,0.0,192.53,192.53,0.0,0.0,-1.0,+
1145924,1.0,2.0,2.0,1.0,0.0,1.0,0.0,49.56,49.56,0.0,0.0,-1.0,+
1097922,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.04,0.04,0.0,0.0,-1.0,+
1108096,1.0,34.5,396.0,1.0,0.0,1.0,-0.5,29.76,23.31,1.0,0.5,95.02,?
1097928,0.67,3.13,31.2,0.67,0.0,0.67,-0.27,74.64,74.64,0.4,0.0,29.85,?
1078005,1.0,0.0,0.0,1.0,1.0,1.0,0.0,119.64,119.64,0.0,0.0,-1.0,+
1099197,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1,0.1,0.0,0.0,-1.0,+
1236046,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.61,3.61,0.0,0.0,-1.0,+
1088235,1.0,0.0,0.0,1.0,1.0,1.0,0.0,72.51,72.51,0.0,0.0,-1.0,+
1064354,1.0,0.0,0.0,1.0,1.0,1.0,0.0,6.82,6.82,0.0,0.0,-1.0,+
1176341,1.5,4.0,68.5,1.5,0.0,1.5,0.0,7.91,43.31,0.0,0.0,-1.0,+
1176340,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.71,0.71,0.0,0.0,-1.0,+
1064358,1.0,2.0,11.0,1.0,0.0,1.0,0.0,16.13,16.13,0.0,0.0,-1.0,+
1160421,1.0,0.0,0.0,1.0,0.0,1.0,0.0,15.87,15.87,0.0,0.0,-1.0,+
1160422,1.0,0.0,0.0,1.0,1.0,1.0,0.0,164.93,164.93,0.0,0.0,-1.0,+
1065008,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.11,8.11,0.0,0.0,-1.0,+
1100773,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,-1.0,+
1147562,1.0,0.71,11.0,1.0,0.43,0.86,0.0,21.21,21.21,0.0,0.0,-1.0,+
1100770,1.0,0.0,0.0,1.0,1.0,1.0,0.0,7.17,7.17,0.0,0.0,-1.0,+
1100776,1.0,13.0,120.0,1.0,0.0,1.0,0.0,4.52,4.52,0.0,0.0,-1.0,+
1108547,1.0,1.67,11.33,1.0,0.0,1.0,0.0,111.45,111.45,0.0,0.0,-1.0,+
1211223,1.0,5.0,69.0,1.0,0.0,1.0,0.0,7.48,7.48,1.0,0.0,3.4,+
1211221,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.23,0.23,0.0,0.0,-1.0,+
1211224,1.0,3.0,136.0,1.0,0.0,1.0,0.0,195.79,195.79,0.0,0.0,-1.0,+
1225474,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.39,0.39,0.0,0.0,-1.0,+
1292632,1.0,0.67,9.33,1.0,0.0,1.0,0.0,5.26,5.26,0.0,0.0,-1.0,+
1292633,1.0,2.0,31.0,1.0,0.0,1.0,0.0,70.95,70.95,0.0,0.0,-1.0,+
1060188,1.0,3.0,16.0,1.0,0.0,1.0,0.0,8.45,8.45,0.0,0.0,-1.0,+
1295947,1.0,6.0,63.0,1.0,0.0,1.0,0.5,10.24,10.24,0.0,0.0,-1.0,?
1060182,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.1,0.1,0.0,0.0,-1.0,+
1061270,1.0,0.0,0.0,1.0,1.0,1.0,0.0,19.77,19.77,0.0,0.0,-1.0,+
1061274,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.29,7.29,0.0,0.0,-1.0,+
1054531,1.0,0.0,0.0,1.0,1.0,1.0,0.0,63.53,63.53,0.0,0.0,-1.0,+
1262559,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.04,0.04,0.0,0.0,-1.0,+
1169267,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.79,0.79,0.0,0.0,-1.0,+
1169268,1.0,0.0,0.0,1.0,0.0,1.0,0.0,320.88,320.88,0.0,0.0,-1.0,+
1054538,1.0,1.0,2.0,1.0,0.0,1.0,0.0,62.61,62.61,0.0,0.0,-1.0,+
1281366,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.67,0.67,0.0,0.0,-1.0,+
1226479,1.0,1.0,22.0,1.0,0.0,1.0,0.0,12.64,12.64,0.0,0.0,-1.0,+
1106396,0.75,1.75,19.5,0.75,0.0,0.75,-0.25,29.08,29.08,0.25,0.0,19.71,+
1266054,1.0,0.0,0.0,1.0,0.0,1.0,0.0,183.4,183.4,0.0,0.0,-1.0,+
1243851,1.0,10.0,66.0,1.0,0.0,1.0,0.0,11.95,11.95,0.0,0.0,-1.0,+
1059066,1.0,6.0,50.5,1.0,0.0,1.0,0.0,8.25,8.25,0.0,0.0,-1.0,+
1059064,1.0,0.0,0.0,1.0,1.0,1.0,0.0,111.46,111.46,1.0,0.0,18.16,+
1059061,1.0,0.0,0.0,1.0,0.0,1.0,0.0,10.75,10.75,0.0,0.0,-1.0,+
1214476,1.0,1.0,2.0,1.0,0.0,1.0,0.0,327.31,327.31,0.0,0.0,-1.0,+
1056411,1.5,6.5,112.5,1.0,0.0,1.0,0.0,395.29,395.29,0.0,0.0,-1.0,+
1054289,1.0,0.0,0.0,1.0,0.0,1.0,0.4,35.96,35.96,0.0,0.0,-1.0,?
1123921,1.0,4.0,86.0,1.0,0.0,1.0,0.0,6.27,6.27,0.0,0.0,-1.0,+
1123920,0.67,1.0,2.17,0.67,0.0,0.67,-0.33,9.58,9.58,0.0,0.0,-1.0,?
1248750,1.0,7.0,96.0,1.0,0.0,1.0,0.0,88.46,88.46,0.0,0.0,-1.0,+
1226887,1.0,1.0,48.0,1.0,0.0,1.0,0.0,29.94,29.94,0.0,0.0,-1.0,+
1210570,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.18,0.18,0.0,0.0,-1.0,+
1079835,0.5,5.75,97.5,0.5,0.0,0.5,-0.5,9.63,9.63,0.5,0.0,15.28,+
1210575,1.0,0.62,2.0,1.0,0.0,1.0,0.0,50.34,50.34,0.0,0.0,-1.0,+
1210577,1.0,1.0,1.0,1.0,0.0,1.0,0.0,12.38,12.38,0.0,0.0,-1.0,+
1190935,1.0,1.0,6.0,1.0,0.0,0.5,0.0,6.36,6.36,0.0,0.0,-1.0,+
1210578,1.0,2.33,11.0,1.0,0.0,1.0,0.0,85.58,85.58,0.0,0.0,-1.0,+
1190936,1.0,0.0,0.0,1.0,1.0,1.0,0.0,20.74,20.74,0.0,0.0,-1.0,+
1169884,1.0,3.5,46.5,1.0,0.0,1.0,0.0,34.41,34.41,0.0,0.0,-1.0,+
1066726,1.0,1.33,22.0,1.0,0.0,1.0,0.0,73.4,73.4,0.0,0.0,-1.0,+
1243583,0.5,2.0,34.5,0.5,0.0,0.5,-0.5,-0.25,-0.25,0.0,0.0,-1.0,+
1169880,0.5,0.0,0.0,0.5,0.0,0.5,-0.5,0.07,0.07,0.0,0.0,-1.0,+
1169881,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.59,0.59,0.0,0.0,-1.0,+
1243586,1.0,0.86,22.86,1.0,0.0,0.71,0.0,47.52,47.52,0.0,0.0,-1.0,+
1057393,1.0,3.0,13.0,1.0,0.0,1.0,0.0,0.18,0.18,0.0,0.0,-1.0,+
1166960,1.0,0.0,0.0,1.0,0.0,1.0,0.5,56.41,56.41,0.0,0.0,-1.0,?
1166961,1.0,14.5,468.0,1.0,0.0,1.0,0.5,275.83,275.83,0.0,0.0,-1.0,?
1166969,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.67,3.67,0.0,0.0,-1.0,+
1163304,1.5,0.0,0.0,1.5,0.0,1.5,0.5,217.24,217.83,0.0,0.0,-1.0,?
1168135,1.0,0.0,0.0,1.0,0.0,1.0,0.0,57.76,57.76,0.0,0.0,-1.0,+
1252912,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.44,2.44,0.0,0.0,-1.0,+
1227706,1.0,0.71,3.57,1.0,0.0,1.0,0.0,0.18,0.18,0.0,0.0,-1.0,+
1253358,1.0,1.0,8.0,1.0,0.0,1.0,0.0,1.05,1.05,0.0,0.0,-1.0,+
1253350,1.0,9.0,91.0,1.0,0.0,1.0,0.0,17.6,17.6,0.0,0.0,-1.0,+
1253354,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.6,1.6,0.0,0.0,-1.0,+
1180379,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.11,0.11,0.0,0.0,-1.0,+
1213173,1.0,0.0,0.0,1.0,1.0,1.0,0.0,56.37,56.37,0.0,0.0,-1.0,+
1213176,1.0,2.33,16.17,1.0,0.0,0.33,0.0,8.09,8.09,0.0,0.0,-1.0,+
1213177,1.0,2.0,21.0,1.0,0.0,1.0,0.0,19.69,19.69,0.0,0.0,-1.0,+
1189964,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.22,0.22,0.0,0.0,-1.0,+
1189967,0.8,1.4,29.4,0.8,0.0,0.8,-0.2,6.63,6.63,0.2,0.2,22.06,?
1101552,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.43,0.43,0.0,0.0,-1.0,+
1049012,1.0,1.0,37.0,1.0,0.0,1.0,0.0,0.13,0.13,0.0,0.0,-1.0,+
1153322,1.0,0.0,0.0,1.0,0.0,1.0,0.0,94.35,94.35,0.0,0.0,-1.0,+
1265800,0.75,0.5,16.75,0.75,0.0,0.75,-0.25,35.14,35.14,0.25,0.25,42.03,?
1185634,1.0,0.5,14.5,1.0,0.0,1.0,0.0,1.27,1.27,0.0,0.0,-1.0,+
1185637,1.0,1.0,2.5,1.0,0.0,1.0,0.0,31.49,31.49,0.0,0.0,-1.0,+
1185636,1.23,1.23,15.15,1.23,0.0,0.92,0.0,27.04,65.48,0.0,0.0,-1.0,+
1185639,1.0,4.67,51.0,1.0,0.0,0.33,0.0,7.2,7.2,0.0,0.0,-1.0,+
1111300,1.0,1.0,7.0,1.0,0.0,1.0,0.0,0.22,0.22,0.0,0.0,-1.0,+
1111306,1.0,1.0,2.0,1.0,0.0,1.0,0.0,34.32,34.32,0.0,0.0,-1.0,+
1146204,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.82,0.82,0.0,0.0,-1.0,+
1138391,0.33,1.0,13.0,0.33,0.0,0.33,-0.67,4.15,4.15,0.0,0.0,-1.0,+
1087954,1.0,0.0,0.0,1.0,1.0,1.0,0.0,10.71,10.71,0.0,0.0,-1.0,+
1140888,1.0,0.0,0.0,1.0,1.0,1.0,0.0,17.16,17.16,0.0,0.0,-1.0,+
1238065,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,+
1203147,1.0,3.33,51.67,1.0,0.0,0.33,0.0,3.21,3.21,0.0,0.0,-1.0,+
1203140,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,-1.0,+
1203142,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.14,0.14,0.0,0.0,-1.0,+
1242061,1.0,20.0,260.0,1.0,0.0,1.0,0.0,2.1,2.1,0.0,0.0,-1.0,+
1142006,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.77,1.77,0.0,0.0,-1.0,+
1204731,1.0,2.0,11.0,1.0,0.0,1.0,0.0,18.37,18.37,0.0,0.0,-1.0,+
1067093,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.11,4.11,0.0,0.0,-1.0,+
1252008,1.0,1.0,2.0,1.0,0.0,1.0,0.0,12.75,12.75,0.0,0.0,-1.0,+
1290287,1.0,1.0,6.0,1.0,0.0,0.5,0.0,9.48,9.48,0.0,0.0,-1.0,+
1163879,1.0,0.0,0.0,1.0,1.0,1.0,0.0,53.46,53.46,0.0,0.0,-1.0,+
1163878,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.39,1.39,0.0,0.0,-1.0,+
1206640,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.02,0.02,0.0,0.0,-1.0,+
1163871,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.03,0.03,0.0,0.0,-1.0,+
1163877,1.0,0.25,0.5,1.0,0.0,1.0,0.0,2776.68,2776.68,0.0,0.0,-1.0,+
1163875,1.0,2.0,22.0,1.0,0.0,1.0,0.0,11.23,11.23,0.0,0.0,-1.0,+
1290288,1.0,0.0,0.0,1.0,1.0,1.0,0.0,18.11,18.11,0.0,0.0,-1.0,+
1212223,1.0,1.0,4.0,1.0,0.0,1.0,0.0,12.76,12.76,0.0,0.0,-1.0,+
1167378,0.5,1.0,19.0,0.5,0.0,0.5,-0.5,-0.12,-0.12,0.5,0.0,68.97,+
1167379,1.0,0.5,10.0,1.0,0.0,0.5,0.0,0.08,0.08,0.0,0.0,-1.0,+
1188612,1.0,0.0,0.0,1.0,1.0,1.0,0.0,219.37,219.37,0.0,0.0,-1.0,+
1167370,1.0,1.0,29.0,1.0,0.0,1.0,0.0,4.74,4.74,0.0,0.0,-1.0,+
1188618,1.0,1.0,3.0,1.0,0.0,1.0,0.0,19.13,19.13,0.0,0.0,-1.0,+
1167375,1.0,0.0,0.0,1.0,1.0,1.0,0.0,135.82,135.82,0.0,0.0,-1.0,+
1113199,1.0,10.0,120.0,1.0,0.0,1.0,0.0,41.08,41.08,0.0,0.0,-1.0,+
1067541,1.0,0.0,0.0,1.0,1.0,1.0,0.0,63.96,63.96,0.0,0.0,-1.0,+
1158313,1.0,0.0,0.0,1.0,1.0,1.0,0.0,61.41,61.41,0.0,0.0,-1.0,+
1158319,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.18,0.18,0.0,0.0,-1.0,+
1200498,1.0,0.0,0.0,1.0,1.0,1.0,0.0,9.85,9.85,0.0,0.0,-1.0,+
1200492,1.0,1.0,12.0,1.0,0.0,1.0,0.0,13.58,13.58,0.0,0.0,-1.0,+
1192330,1.0,0.75,6.75,1.0,0.0,1.0,0.0,65.56,65.56,0.0,0.0,-1.0,+
1121658,1.0,1.0,12.0,1.0,1.0,1.0,0.0,29.17,29.17,0.0,0.0,-1.0,+
1192333,1.0,0.5,7.25,1.0,0.0,0.75,0.25,6.88,6.88,0.0,0.0,-1.0,?
1266695,1.0,10.0,91.0,1.0,0.0,1.0,0.0,106.94,106.94,0.0,0.0,-1.0,+
1116358,1.0,1.5,25.5,1.0,0.0,1.0,0.5,2.99,2.99,0.0,0.0,-1.0,?
1267564,1.0,10.0,191.0,1.0,0.0,1.0,0.0,9.27,9.27,0.0,0.0,-1.0,+
1113229,1.0,6.0,68.0,1.0,0.0,1.0,0.0,1.8,1.8,0.0,0.0,-1.0,+
1267565,1.0,2.0,21.0,1.0,0.0,1.0,0.0,10.23,10.23,0.0,0.0,-1.0,+
1110550,1.0,6.5,66.0,1.0,0.0,0.5,0.0,44.31,44.31,0.0,0.0,-1.0,+
1200729,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.73,0.73,0.0,0.0,-1.0,+
1207119,1.0,2.0,23.0,1.0,0.0,1.0,0.0,6.11,6.11,0.0,0.0,-1.0,+
1209843,1.0,0.0,0.0,1.0,1.0,1.0,0.0,19.62,19.62,0.0,0.0,-1.0,+
1243001,1.0,1.11,3.67,1.0,0.0,1.0,0.0,88.54,88.54,0.0,0.0,-1.0,+
1244054,0.55,16.91,154.91,0.55,0.0,0.36,-0.45,1.01,1.01,0.45,0.0,6.58,+
1271432,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.7,5.7,0.0,0.0,-1.0,+
1162735,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.03,0.03,0.0,0.0,-1.0,+
1271436,1.0,0.0,0.0,1.0,0.0,1.0,0.0,12.93,12.93,0.0,0.0,-1.0,+
1215796,1.0,1.0,1.0,1.0,0.0,1.0,0.0,92.51,92.51,0.0,0.0,-1.0,+
1215795,1.0,1.0,2.0,1.0,0.0,1.0,0.0,54.62,54.62,0.0,0.0,-1.0,+
1063648,0.5,3.0,73.0,0.5,0.0,0.5,-0.5,-0.48,-0.48,0.5,0.0,-0.25,+
1160745,1.5,2.0,7.5,1.5,0.25,1.5,0.0,82.19,76.55,0.5,0.0,42.64,+
1160743,1.0,0.0,0.0,1.0,1.0,1.0,0.0,51.79,51.79,0.0,0.0,-1.0,+
1246743,1.0,2.2,19.6,1.0,0.0,1.0,-0.2,14.9,13.31,0.2,0.0,19.98,+
1110888,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.01,3.01,0.0,0.0,-1.0,+
1134817,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.22,0.22,0.0,0.0,-1.0,+
1271429,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.3,5.3,0.0,0.0,-1.0,+
1198155,1.0,1.0,1.67,1.0,0.0,0.67,0.0,0.24,0.24,0.0,0.0,-1.0,+
1045181,1.0,1.0,1.0,1.0,0.0,1.0,0.0,10.42,10.42,0.0,0.0,-1.0,+
1194639,1.0,0.33,2.56,1.0,0.11,1.0,0.0,70.19,70.19,0.0,0.0,-1.0,+
1207006,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.37,0.37,0.0,0.0,-1.0,+
1284464,1.0,1.0,6.0,1.0,0.0,1.0,0.0,0.06,0.06,0.0,0.0,-1.0,+
1199201,1.0,2.0,30.0,1.0,0.0,1.0,0.0,31.18,31.18,0.0,0.0,-1.0,+
1194632,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.79,1.79,0.0,0.0,-1.0,+
1199203,0.75,7.75,80.25,0.75,0.0,0.25,-0.25,-0.18,-0.18,0.25,0.0,-0.47,+
1158575,1.0,2.0,15.0,1.0,0.0,1.0,0.0,149.44,149.44,0.0,0.0,-1.0,+
1209263,1.0,0.0,0.0,1.0,0.0,0.67,0.33,15.17,15.17,0.0,0.0,-1.0,?
1122678,1.0,2.0,2.0,1.0,1.0,1.0,0.0,123.0,123.0,0.0,0.0,-1.0,+
1122677,2.0,3.0,26.0,2.0,0.5,2.0,0.0,73.64,159.99,0.0,0.0,-1.0,+
1232655,1.0,3.0,20.0,1.0,0.0,1.0,0.0,9.63,9.63,0.0,0.0,-1.0,+
1209268,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.05,0.05,0.0,0.0,-1.0,+
1201453,1.0,1.0,6.0,1.0,0.0,1.0,0.0,3.35,3.35,0.0,0.0,-1.0,+
1193179,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.05,5.05,0.0,0.0,-1.0,+
1201459,2.0,29.0,547.0,2.0,0.0,2.0,0.0,24.0,51.32,0.0,0.0,-1.0,+
1273363,1.0,7.0,103.0,1.0,0.0,1.0,0.0,0.38,0.38,0.0,0.0,-1.0,+
1085568,1.0,0.0,0.0,1.0,0.0,1.0,0.0,261.84,261.84,0.0,0.0,-1.0,+
1085569,1.0,0.0,0.0,1.0,0.0,1.0,0.0,11.8,11.8,0.0,0.0,-1.0,+
1085566,1.0,3.0,57.0,1.0,0.0,1.0,0.0,1.26,1.26,0.0,0.0,-1.0,+
1085567,1.0,2.0,34.0,1.0,0.0,1.0,0.0,27.92,27.92,0.0,0.0,-1.0,+
1216469,1.0,4.0,48.0,1.0,0.0,1.0,0.0,4.36,4.36,0.0,0.0,-1.0,+
