bug_id,max_pos,min_neg,overall,owner_pos,owner_neg,manager_pos,manager_neg
1163168,3,-3,1,0,0,0,0
1160799,3,-2,-7,1,-1,0,0
1161817,3,-3,28,0,0,0,0
1161815,3,-4,-2,1,-1,3,-2
1160818,2,-2,0,2,-1,0,0
1160819,2,-3,-1,2,-2,0,0
1161810,3,-2,2,0,0,0,0
1160811,3,-3,0,0,0,1,-2
1163360,2,-2,-1,0,0,0,0
1160635,3,-4,-5,2,-4,0,0
1163184,2,-2,-1,0,0,1,-1
1163183,3,-3,9,0,0,0,0
1162364,2,-4,-3,2,-2,1,-4
1162365,2,-1,2,0,0,0,0
1162366,1,-1,0,0,0,0,0
1162360,3,-4,-16,2,-3,0,0
1161698,3,-2,8,0,0,0,0
1161317,2,-4,-5,0,0,1,-1
1163263,2,-3,-2,0,0,0,0
1163260,2,-1,1,0,0,0,0
1163474,2,-2,0,0,0,0,0
1163265,3,-3,-2,0,0,0,0
1163268,1,-1,0,0,0,0,0
1163467,2,-3,0,1,-1,0,0
1162990,3,-3,-7,0,0,0,0
1163469,2,-1,1,0,0,0,0
1163505,3,-3,2,2,-1,0,0
1162519,2,-4,-5,1,-2,0,0
1162104,3,-1,4,0,0,0,0
1162106,2,-2,4,0,0,0,0
1162299,2,-2,0,0,0,0,0
1162293,1,-4,-7,0,0,0,0
1162296,1,-1,0,0,0,0,0
1162193,3,-2,0,0,0,1,-1
1162191,4,-3,3,4,-3,0,0
1162199,3,-2,1,1,-1,0,0
1161928,3,-3,1,3,-1,0,0
1162569,3,-4,-15,2,-4,1,-1
1163212,3,-3,-1,2,-3,0,0
1162205,3,-3,0,2,-2,2,-2
1160730,2,-1,2,2,-1,0,0
1161038,1,-1,0,0,0,0,0
1162036,2,-2,0,0,0,0,0
1163109,3,-3,-2,3,-2,2,-1
1162748,2,-2,1,0,0,0,0
1163456,3,-3,2,0,0,0,0
1161034,1,-1,0,1,-1,0,0
1161036,2,-3,-1,2,-3,0,0
1162587,1,-2,-1,0,0,0,0
1162583,3,-4,-1,0,0,1,-1
1161642,2,-3,-2,0,0,0,0
1161726,3,-2,2,0,0,0,0
1161721,3,-3,-1,3,-2,0,0
1161722,2,-2,1,0,0,0,0
1160597,3,-3,3,0,0,0,0
1161101,3,-1,2,3,-1,0,0
1160592,2,-4,-4,0,0,0,0
1160986,1,-1,0,0,0,0,0
1161514,2,-2,-1,0,0,0,0
1161510,3,-1,2,0,0,0,0
1162845,3,-2,0,2,-2,0,0
1162735,2,-1,1,0,0,0,0
1162639,3,-3,-13,1,-1,0,0
1163320,3,-2,-1,0,0,0,0
1163329,2,-2,0,0,0,0,0
1163328,3,-3,2,0,0,0,0
1163044,3,-3,6,0,0,0,0
1160521,2,-2,0,0,0,1,-1
1161859,3,-4,0,0,0,2,-2
1160527,2,-3,-1,0,0,0,0
1160911,2,-2,1,0,0,0,0
1161584,3,-3,0,0,0,0,0
1160678,2,-2,3,0,0,1,-1
1160774,3,-3,3,0,0,0,0
1160779,3,-2,2,2,-2,0,0
1160672,3,-4,-2,0,0,0,0
1161627,3,-2,4,2,-1,0,0
1162816,1,-2,-1,1,-1,0,0
1161212,3,-2,3,3,-1,0,0
1162813,2,-3,-1,0,0,0,0
1161351,2,-2,-1,0,0,0,0
1161353,2,-4,-7,0,0,0,0
1161355,3,-2,0,0,0,0,0
1162818,3,-4,-13,3,-4,0,0
1162621,1,-2,-2,0,0,0,0
1163135,2,-2,1,0,0,0,0
1162956,2,-4,-3,2,-4,0,0
1162414,2,-4,-2,0,0,0,0
1162952,2,-2,7,2,-1,0,0
1163038,3,-3,3,2,-2,0,0
1163035,1,-2,-2,1,-2,1,-2
1163423,3,-1,3,3,-1,0,0
1163484,2,-2,1,2,-2,0,0
1163030,4,-2,1,0,0,0,0
1166956,3,-3,6,3,-1,0,0
1164315,2,-2,0,2,-2,0,0
1164340,2,-2,-1,0,0,0,0
1165384,2,-1,1,0,0,0,0
1164327,4,-2,0,0,0,0,0
1164325,3,-3,-2,0,0,0,0
1164748,3,-3,-4,0,0,0,0
1165648,2,-3,-3,2,-2,0,0
1165520,3,-3,2,0,0,0,0
1166896,2,-3,-1,0,0,0,0
1165525,3,-4,0,0,0,3,-2
1165134,3,-2,7,2,-1,0,0
1165135,2,-2,1,0,0,2,-1
1165528,3,-3,1,0,0,0,0
1163958,3,-2,-1,1,-1,0,0
1163810,1,-1,0,0,0,0,0
1163814,3,-2,0,3,-2,1,-1
1164210,4,-2,16,0,0,0,0
1164197,2,-2,-2,0,0,0,0
1163954,3,-2,7,0,0,0,0
1164218,3,-4,-16,0,0,0,0
1165735,2,-1,1,0,0,0,0
1164609,2,-3,-4,2,-3,0,0
1165733,3,-3,1,2,-2,0,0
1165730,3,-1,4,2,-1,0,0
1166158,3,-3,0,3,-2,0,0
1164602,1,-2,-2,0,0,0,0
1166794,1,-1,0,0,0,0,0
1166797,2,-4,-2,0,0,0,0
1165184,3,-3,-3,1,-2,0,0
1165638,1,-1,0,0,0,0,0
1166790,1,-4,-3,0,0,0,0
1166041,3,-3,-696,3,-1,0,0
1165851,4,-4,-4,3,-3,1,-1
1164587,2,-2,-1,0,0,0,0
1164582,1,-1,0,0,0,0,0
1164852,2,-2,0,0,0,0,0
1164581,3,-4,-2,3,-4,0,0
1166985,2,-3,2,0,0,2,-1
1166981,3,-2,1,0,0,0,0
1164100,3,-4,-10,1,-1,1,-2
1164240,2,-3,-208,0,0,0,0
1164109,3,-3,0,2,-2,0,0
1164920,2,-2,0,0,0,0,0
1164921,3,-4,-6,3,-3,0,0
1165458,3,-3,1,0,0,0,0
1164697,3,-3,-1,3,-1,0,0
1166577,2,-2,0,0,0,0,0
1165825,2,-2,0,0,0,0,0
1165981,3,-4,-14,1,-4,2,-1
1164698,2,-2,-2,0,0,0,0
1165982,3,-3,0,3,-2,1,-1
1165456,2,-4,3,0,0,0,0
1166350,2,-2,4,1,-1,0,0
1166832,3,-4,-6,0,0,0,0
1164011,3,-3,2,2,-3,0,0
1164774,2,-3,-2,0,0,0,0
1164777,3,-2,2,3,-2,0,0
1166932,3,-3,-5,3,-2,2,-2
1166935,2,-2,1,0,0,0,0
1166937,2,-2,-2,0,0,0,0
1167006,2,-2,-6,0,0,1,-1
1164778,1,-1,0,0,0,0,0
1167005,1,-2,-2,1,-2,0,0
1166728,3,-4,2,1,-2,0,0
1166277,3,-2,-1,0,0,2,-1
1164077,2,-3,-4,0,0,0,0
1164178,3,-2,2,0,0,0,0
1166038,2,-2,5,2,-2,0,0
1165641,2,-4,-4,0,0,0,0
1165819,2,-3,-5,0,0,0,0
1165172,2,-3,-2,0,0,0,0
1166852,3,-2,-4,0,0,0,0
1165179,3,-2,2,0,0,2,-1
1166556,2,-1,1,1,-1,0,0
1166552,1,-1,0,0,0,0,0
1163856,3,-3,-1,0,0,0,0
1163851,3,-3,-3,0,0,0,0
1163852,2,-4,-12,0,0,0,0
1163859,2,-3,-3,0,0,0,0
1166580,1,-2,-1,1,-2,0,0
1165380,2,-2,0,0,0,0,0
1166584,1,-3,-3,0,0,0,0
1165386,3,-2,1,0,0,0,0
1165385,2,-3,-1,0,0,0,0
1165438,2,-1,3,0,0,0,0
1164252,2,-2,0,0,0,0,0
1164253,3,-2,1,0,0,0,0
1165772,3,-2,4,0,0,0,0
1165770,3,-4,-4,0,0,0,0
1165011,1,-3,-2,1,-3,0,0
1166559,2,-2,0,0,0,1,-1
1165045,2,-2,0,0,0,1,-1
1165576,3,-1,7,0,0,0,0
1165577,1,-1,0,0,0,0,0
1165570,3,-2,2,0,0,0,0
1166757,3,-2,2,3,-2,0,0
1165794,3,-2,5,0,0,0,0
1165796,3,-3,3,1,-2,0,0
1165818,1,-4,-3,0,0,0,0
1165792,1,-1,0,0,0,0,0
1165793,1,-2,-1,1,-2,0,0
1166031,3,-4,-5,2,-4,1,-1
1164953,3,-1,6,0,0,0,0
1164952,4,-3,6,0,0,0,0
1166037,1,-1,0,0,0,0,0
1166706,2,-2,0,0,0,0,0
1163924,2,-2,0,0,0,0,0
1164657,2,-3,-2,0,0,0,0
1164229,1,-1,0,0,0,0,0
1164227,2,-2,-10,2,-2,0,0
1164226,3,-1,6,0,0,0,0
1164557,5,-2,2,0,0,0,0
1166538,2,-1,3,2,-1,0,0
1164552,3,-2,5,0,0,1,-1
1165256,3,-3,-1,2,-2,0,0
1165706,2,-2,0,2,-2,1,-1
1165155,2,-2,2,0,0,0,0
1166101,1,-2,-1,0,0,0,0
1166326,3,-3,-6,0,0,0,0
1166320,2,-3,-4,0,0,0,0
1166321,3,-3,1,2,-3,0,0
1166323,4,-3,-8,4,-2,2,-2
1166243,2,-2,0,2,-2,0,0
1166240,2,-3,-1,0,0,0,0
1165928,2,-2,-53,0,0,0,0
1166976,3,-3,8,3,-3,0,0
1164036,2,-2,-1,0,0,0,0
1164811,2,-1,1,0,0,0,0
1165407,1,-1,0,0,0,0,0
1164814,1,-2,-2,1,-1,0,0
1164815,2,-1,1,0,0,0,0
1164131,3,-2,4,0,0,1,-1
1164130,3,-2,4,0,0,1,-1
1164136,3,-2,4,0,0,0,0
1164427,4,-4,-1,3,-2,2,-2
1165032,3,-3,1,0,0,0,0
1167030,2,-2,0,1,-2,0,0
1164193,3,-1,2,0,0,0,0
1164728,3,-3,-5,0,0,0,0
1164725,2,-2,0,0,0,0,0
1163790,3,-2,1,0,0,0,0
1163898,2,-2,1,2,-2,0,0
1163891,2,-3,-3,2,-3,0,0
1163895,1,-3,-2,0,0,0,0
1165732,3,-3,-12,2,-1,1,-2
1165531,2,-3,-2,0,0,0,0
1166107,1,-4,-13,0,0,1,-4
1167026,3,-2,-3,0,0,0,0
1165536,1,-2,-1,0,0,0,0
1165538,3,-4,3,3,-2,0,0
1166714,2,-2,-2,0,0,0,0
1166711,2,-3,-1,0,0,0,0
1166344,2,-2,1,0,0,0,0
1163961,3,-2,6,3,-2,0,0
1166840,2,-2,0,2,-2,0,0
1164265,2,-3,-1,0,0,0,0
1164264,2,-3,-5,2,-2,1,-2
1164268,2,-3,4,0,0,0,0
1166140,3,-2,2,0,0,0,0
1165214,4,-3,2,4,-3,0,0
1165217,2,-2,0,2,-2,0,0
1164619,1,-2,-1,0,0,0,0
1164616,3,-2,2,2,-1,0,0
1164343,3,-3,12,3,-3,0,0
1165585,1,-1,0,1,-1,0,0
1165584,1,-4,-3,0,0,0,0
1165196,1,-3,-2,1,-3,0,0
1166789,1,-2,-2,0,0,0,0
1166667,3,-1,2,0,0,0,0
1166659,3,-1,2,3,-1,0,0
1164982,2,-3,-1,0,0,0,0
1164981,2,-2,-2,1,-2,0,0
1165842,2,-2,0,1,-1,0,0
1164985,2,-1,1,0,0,0,0
1166048,3,-2,-5,0,0,1,-2
1166362,1,-3,-2,0,0,0,0
1166792,2,-2,1,0,0,0,0
1165966,3,-3,1,0,0,0,0
1163745,2,-4,-7,1,-1,2,-1
1163740,3,-4,-9,0,0,2,-2
1163743,2,-2,4,0,0,0,0
1166394,3,-3,-5,0,0,2,-2
1165994,3,-4,-1,0,0,0,0
1166443,1,-1,0,1,-1,0,0
1164463,3,-4,-13,0,0,0,0
1165360,1,-2,-2,0,0,0,0
1164918,3,-4,2,0,0,0,0
1165442,3,-3,-2,1,-3,0,0
1164664,3,-2,3,2,-2,0,0
1166924,2,-3,2,1,-1,2,-2
1166560,3,-2,5,0,0,0,0
1164487,1,-2,-1,1,-2,1,-1
1166161,3,-2,2,0,0,0,0
1164483,2,-2,0,0,0,0,0
1164480,3,-3,4,2,-3,2,-1
1164763,1,-2,-1,1,-2,0,0
1164766,3,-4,-2,2,-3,3,-1
1164767,2,-2,-1,0,0,0,0
1164764,1,-1,0,0,0,0,0
1164768,1,-2,-2,0,0,0,0
1166923,2,-2,-3,0,0,0,0
1166921,3,-3,1,0,0,0,0
1164161,2,-2,0,0,0,0,0
1166282,3,-4,5,2,-2,0,0
1165912,1,-2,-1,0,0,0,0
1166823,2,-3,0,0,0,1,-1
1166886,1,-3,-4,1,-3,0,0
1165145,2,-3,-4,0,0,0,0
1165911,2,-2,-3,2,-2,2,-2
1165843,1,-2,-1,0,0,0,0
1164714,3,-3,20,3,-2,0,0
1163845,3,-3,-5,0,0,0,0
1165390,2,-4,-2,0,0,0,0
1165392,3,-2,3,2,-1,0,0
1164304,2,-1,1,1,-1,0,0
1165395,2,-3,-3,1,-1,0,0
1166742,2,-3,-4,2,-3,0,0
1165667,3,-3,-1,2,-2,0,0
1166183,2,-4,-4,2,-4,1,-2
1165549,2,-3,0,1,-1,2,-1
1164813,3,-3,-6,3,-2,2,-2
1166405,2,-4,-3,0,0,0,0
1165802,2,-3,-3,0,0,0,0
1165807,3,-3,-15,1,-2,0,0
1166382,2,-3,-3,1,-2,0,0
1165893,1,-2,-1,1,-2,0,0
1164622,1,-2,-3,1,-2,0,0
1164620,1,-2,-2,0,0,0,0
1165321,2,-3,-7,1,-1,1,-2
1165896,1,-1,0,1,-1,0,0
1165895,1,-2,-1,0,0,0,0
1164543,2,-4,-6,2,-4,0,0
1165486,3,-4,-16,2,-2,0,0
1165482,3,-3,-62,0,0,0,0
1164233,2,-3,0,0,0,0,0
1166139,3,-2,1,0,0,1,-1
1166138,2,-2,1,2,-2,0,0
1165718,3,-3,-4,0,0,1,-3
1164135,1,-2,-1,0,0,1,-1
1165715,3,-2,9,0,0,3,-2
1166133,3,-3,-2,3,-3,2,-1
1165710,3,-4,-3,3,-4,1,-1
1166316,1,-4,-3,0,0,0,0
1165053,3,-3,1,0,0,0,0
1166252,3,-3,2,1,-2,1,-1
1165938,2,-3,5,0,0,0,0
1166871,4,-3,1,3,-2,0,0
1166960,3,-2,0,0,0,0,0
1166961,3,-3,-2,0,0,0,0
1166969,2,-1,1,0,0,0,0
1163719,4,-2,5,0,0,0,0
1164432,3,-3,-30,1,-2,0,0
1164693,3,-3,-5,0,0,0,0
1164281,4,-3,3,0,0,1,-1
1165430,2,-2,0,0,0,0,0
1164942,2,-3,-5,0,0,2,-2
1164284,3,-1,2,0,0,0,0
1164940,2,-2,-1,0,0,1,-1
1164121,3,-3,2,2,-2,0,0
1164948,2,-3,-2,2,-3,0,0
1166774,3,-3,-2,3,-2,0,0
1165466,3,-3,1,3,-3,0,0
1164513,3,-3,0,0,0,0,0
1167021,3,-2,1,0,0,0,0
1167022,2,-2,-3,2,-2,0,0
1167025,2,-2,0,0,0,0,0
1166911,2,-2,0,1,-1,0,0
1166910,4,-3,2,3,-2,0,0
1167029,3,-4,-5,2,-4,0,0
1166494,2,-4,-4,0,0,1,-1
1164752,3,-3,9,3,-3,0,0
1165119,3,-3,-9,3,-3,0,0
1166508,3,-3,-4,0,0,0,0
1166709,2,-2,2,0,0,0,0
1166879,1,-2,-1,0,0,0,0
1165504,3,-2,1,0,0,1,-1
1166700,1,-2,-2,0,0,0,0
1165054,2,-3,2,0,0,1,-1
1165501,1,-2,-1,0,0,0,0
1165052,3,-4,0,2,-2,0,0
1166078,3,-1,3,3,-1,0,0
1165308,2,-4,-2,0,0,0,0
1163974,2,-1,2,0,0,0,0
1165686,2,-2,0,0,0,0,0
1166682,2,-2,0,0,0,0,0
1166124,2,-2,4,0,0,1,-1
1166500,4,-4,-10,3,-4,0,0
1163879,1,-1,0,0,0,0,0
1163878,2,-4,-2,0,0,0,0
1164274,3,-2,82,1,-1,0,0
1163872,1,-2,-1,1,-2,0,0
1163871,1,-1,0,0,0,0,0
1163877,3,-2,1,0,0,0,0
1163875,3,-2,2,1,-1,0,0
1165750,3,-1,3,0,0,0,0
1165203,3,-3,-1,3,-1,0,0
1165200,2,-3,-6,0,0,0,0
1165206,1,-1,0,0,0,0,0
1166504,3,-3,-4,0,0,0,0
1164374,1,-2,-2,0,0,0,0
1166678,3,-3,4,3,-3,0,0
1165269,4,-4,0,4,-2,0,0
1165590,2,-2,-2,0,0,2,-1
1165594,2,-2,0,0,0,1,-1
1166778,3,-3,0,3,-3,0,0
1165611,3,-4,-3,0,0,0,0
1165610,2,-1,1,0,0,0,0
1165613,2,-2,-1,0,0,0,0
1166669,2,-1,1,0,0,0,0
1166773,3,-3,1,2,-2,1,-1
1163888,2,-4,-2,2,-4,0,0
1166770,2,-3,0,0,0,0,0
1166488,1,-2,-2,0,0,0,0
1164979,1,-1,0,0,0,0,0
1164977,2,-1,1,1,-1,0,0
1164976,2,-3,-2,0,0,0,0
1164970,2,-3,-7,1,-1,0,0
1163907,1,-1,0,0,0,0,0
1163902,1,-2,-1,0,0,0,0
1163900,3,-4,-6,3,-4,1,-2
1163909,2,-3,-4,2,-3,0,0
1163908,2,-2,1,0,0,0,0
1164575,1,-1,0,0,0,0,0
1164473,3,-2,9,3,-1,0,0
1165277,2,-3,-1,2,-3,0,0
1165272,3,-3,-1,3,-3,0,0
1165270,3,-2,1,3,-1,0,0
1164675,3,-2,6,3,-1,0,0
1164906,2,-2,4,0,0,0,0
1164042,2,-2,-1,0,0,0,0
1166930,3,-3,2,0,0,3,-1
1166583,3,-4,-3,0,0,0,0
1166432,2,-3,-167,0,0,0,0
1166959,2,-2,3,2,-1,0,0
1166950,3,-2,2,0,0,0,0
1164302,3,-2,5,0,0,0,0
1166354,1,-1,0,0,0,0,0
1166356,3,-4,-5,3,-4,0,0
1166351,3,-4,-7,3,-4,2,-1
1164049,1,-1,0,0,0,0,0
1164409,3,-2,3,3,-1,0,0
1164407,3,-2,3,0,0,0,0
1164406,3,-3,-4,2,-1,0,0
1166297,2,-3,-9,1,-2,0,0
1164014,3,-4,-15,3,-4,1,-1
1166066,4,-3,4,2,-1,2,-2
1165903,2,-3,-7,2,-3,0,0
1165158,3,-4,-3,0,0,0,0
1166870,2,-1,1,0,0,0,0
1166836,3,-3,-3,1,-2,0,0
1165156,2,-2,4,0,0,0,0
1165904,2,-2,0,2,-2,0,0
1166586,2,-4,-2,1,-1,0,0
1164706,1,-1,0,0,0,0,0
1167053,3,-2,3,0,0,0,0
1166779,3,-3,3,0,0,0,0
1164338,3,-2,4,2,-2,1,-1
1164330,2,-2,-1,2,-2,0,0
1166730,3,-2,3,0,0,1,-2
1165129,2,-1,1,0,0,0,0
1165654,2,-3,-1,1,-3,0,0
1166741,3,-3,2,0,0,0,0
1165122,2,-2,-3,0,0,2,-1
1165558,3,-2,2,2,-2,0,0
1166771,2,-2,0,0,0,2,-1
1163735,2,-3,-2,2,-3,2,-2
1166527,2,-3,-1,0,0,0,0
1163826,1,-1,0,0,0,0,0
1166492,2,-3,-3,2,-2,0,0
1166524,3,-3,5,0,0,0,0
1163828,4,-2,8,4,-2,0,0
1163829,1,-2,-2,1,-1,0,0
1163945,3,-3,-2,3,-3,2,-1
1166126,2,-4,-3,2,-2,0,0
1164208,3,-4,-1,0,0,0,0
1164632,2,-2,-2,0,0,0,0
1166122,3,-2,0,0,0,1,-1
1165885,2,-2,3,2,-1,1,-1
1165887,3,-3,4,2,-1,0,0
1166082,3,-3,-12,2,-3,2,-3
1165729,2,-2,-1,0,0,0,0
1164235,2,-2,2,2,-1,0,0
1166649,1,-2,-1,1,-2,0,0
1165722,2,-2,0,2,-2,0,0
1165900,1,-1,0,1,-1,0,0
1164593,2,-2,1,0,0,1,-1
1164594,3,-2,-2,0,0,1,-1
1164598,1,-2,-1,0,0,1,-1
1165410,2,-3,-7,0,0,0,0
1166301,3,-3,-24,3,-2,0,0
1163763,3,-4,-2,1,-2,0,0
1163764,3,-2,4,2,-1,0,0
1166997,2,-2,0,1,-1,0,0
1166996,3,-2,0,0,0,0,0
1166993,2,-3,-2,1,-1,0,0
1164111,2,-1,1,0,0,0,0
1164448,2,-2,-2,1,-1,0,0
1165347,2,-3,-3,2,-3,0,0
1165834,3,-2,2,0,0,1,-1
1164931,2,-4,-3,2,-4,0,0
1165343,1,-1,0,1,-1,0,0
1165830,3,-4,4,0,0,0,0
1165428,3,-2,2,0,0,0,0
1164832,1,-1,0,0,0,0,0
1164297,2,-2,0,1,-1,0,0
1164294,4,-4,-1,0,0,0,0
1164292,3,-2,5,3,-2,0,0
1165423,3,-3,2,2,-3,0,0
1164834,1,-1,0,0,0,0,0
1164835,2,-3,-3,0,0,0,0
1166544,3,-2,7,0,0,0,0
1166900,3,-3,8,3,-3,0,0
1164061,3,-2,2,0,0,0,0
1164741,3,-4,-5,2,-2,1,-2
1166269,1,-3,-3,0,0,0,0
1165833,2,-1,1,0,0,0,0
1165163,3,-2,3,3,-2,2,-1
1165162,3,-3,-3,3,-3,0,0
1165161,2,-2,1,0,0,0,0
1164525,2,-4,-1,1,-1,0,0
1165168,3,-3,1,0,0,0,0
1165286,3,-3,-8,2,-3,1,-2
1165518,2,-2,4,0,0,0,0
1165048,3,-2,3,3,-2,0,0
1165513,3,-2,0,0,0,0,0
1165046,1,-2,-2,0,0,0,0
1165047,3,-2,0,3,-2,0,0
1165516,3,-3,-2,0,0,0,0
1166847,2,-4,-7,2,-4,0,0
1165515,3,-4,-12,2,-3,0,0
1165420,3,-3,-1,0,0,0,0
1166465,2,-2,-2,0,0,0,0
1164366,1,-2,-2,0,0,0,0
1166592,2,-2,-2,1,-1,0,0
1166596,3,-2,8,0,0,0,0
1163861,3,-4,7,3,-2,0,0
1166599,3,-3,2,0,0,0,0
1166598,3,-4,3,3,-4,0,0
1163865,1,-2,-1,0,0,0,0
1163866,3,-2,2,0,0,0,0
1164242,2,-3,-6,0,0,0,0
1166169,2,-3,2,1,-1,0,0
1165768,2,-3,-3,0,0,0,0
1165766,2,-2,0,2,-2,0,0
1166164,3,-3,1,3,-3,0,0
1165609,2,-1,2,0,0,0,0
1166763,1,-1,0,1,-1,0,0
1165787,2,-2,-3,2,-2,0,0
1165786,3,-1,2,0,0,0,0
1166029,2,-2,-1,0,0,1,-1
1165780,4,-3,-199,4,-2,0,0
1166189,3,-4,2,3,-2,0,0
1165788,4,-4,1,0,0,2,-1
1163916,2,-2,-4,0,0,0,0
1163917,2,-4,-4,0,0,1,-1
1163911,2,-3,15,2,-3,1,-2
1164099,3,-2,6,2,-2,0,0
1165489,3,-2,3,0,0,0,0
1165463,3,-2,1,1,-1,0,0
1164564,3,-3,-8,0,0,0,0
1164625,3,-2,1,3,-2,0,0
1164567,2,-2,1,2,-2,1,-2
1164569,3,-2,6,2,-1,0,0
1164649,3,-2,-4,0,0,1,-2
1165267,3,-4,4,3,-4,2,-2
1165263,4,-4,11,4,-4,0,0
1165303,3,-3,-16,3,-3,1,-3
1164640,3,-2,0,3,-2,1,-1
1164391,3,-1,2,0,0,0,0
1164397,3,-4,-4,2,-4,0,0
1165306,1,-1,0,0,0,0,0
1166506,3,-2,5,3,-1,0,0
1166867,3,-3,7,1,-1,2,-1
1166234,2,-3,-2,0,0,0,0
1166231,1,-2,-1,0,0,0,0
1164232,2,-3,1,2,-1,2,-1
1164784,2,-2,0,0,0,1,-1
1164785,3,-1,3,0,0,0,0
1166942,2,-2,0,0,0,0,0
1166944,2,-3,0,0,0,0,0
1164783,3,-2,13,2,-2,0,0
1165416,3,-2,4,0,0,1,-1
1166436,2,-2,-2,2,-2,1,-1
1166346,2,-4,3,1,-1,0,0
1164419,2,-3,-1,0,0,0,0
1165943,1,-1,0,0,0,0,0
1164149,2,-2,0,0,0,0,0
1166349,2,-3,-1,0,0,1,-1
1164410,3,-1,2,0,0,0,0
1166809,1,-1,0,1,-1,0,0
1166808,1,-1,0,1,-1,0,0
1166805,3,-2,6,0,0,0,0
1165009,3,-3,0,1,-1,1,-1
1166803,1,-1,0,1,-1,0,0
1167048,2,-2,0,0,0,0,0
1164731,2,-1,1,0,0,0,0
1164310,4,-2,3,2,-2,0,0
1164735,2,-2,-4,0,0,0,0
1166585,3,-4,-10,2,-3,3,-4
1168935,3,-4,3,2,-1,0,0
1168933,1,-2,-1,0,0,0,0
1168932,2,-4,-1,0,0,0,0
1169248,2,-2,-2,0,0,0,0
1169120,1,-1,0,0,0,0,0
1169126,2,-3,-17,1,-2,0,0
1169125,2,-2,-2,0,0,0,0
1169880,3,-3,1,0,0,0,0
1169129,3,-3,-5,3,-3,1,-1
1169241,2,-3,3,0,0,0,0
1169881,2,-3,-1,0,0,0,0
1167389,3,-3,2,1,-1,0,0
1168465,1,-2,-1,0,0,0,0
1167224,2,-4,-3,2,-4,0,0
1167380,1,-1,0,0,0,0,0
1167229,2,-3,0,2,-3,0,0
1167385,1,-2,-1,0,0,0,0
1167384,1,-1,0,0,0,0,0
1168346,3,-4,-7,0,0,0,0
1167633,2,-2,0,2,-1,0,0
1167411,2,-3,-3,2,-3,0,0
1167410,2,-2,2,0,0,2,-2
1169689,2,-3,-1,0,0,0,0
1169567,2,-2,-6,0,0,0,0
1169682,2,-3,-1,2,-1,0,0
1167418,3,-3,4,1,-2,0,0
1167552,1,-1,0,0,0,0,0
1167553,3,-4,4,0,0,0,0
1169337,3,-2,2,3,-2,0,0
1169334,2,-2,-1,0,0,0,0
1168208,2,-3,-3,2,-2,0,0
1169331,3,-2,-2,2,-2,3,-2
1169444,2,-2,0,0,0,0,0
1168204,1,-2,-1,0,0,0,0
1168207,2,-3,-3,2,-3,2,-2
1169440,2,-3,-1,2,-2,0,0
1169338,2,-2,-6,0,0,0,0
1168202,1,-1,0,0,0,0,0
1167866,2,-1,1,1,-1,0,0
1167860,3,-2,-3,1,-2,0,0
1169237,2,-2,0,0,0,0,0
1169233,2,-2,-1,2,-2,0,0
1169232,2,-2,0,2,-2,0,0
1167704,2,-2,0,2,-2,0,0
1167254,3,-2,3,3,-2,0,0
1167252,3,-4,6,3,-3,3,-4
1167318,1,-1,0,0,0,0,0
1167250,2,-3,-1,0,0,0,0
1167314,1,-1,0,0,0,0,0
1167313,3,-1,2,0,0,0,0
1167311,3,-4,1,2,-2,1,-2
1168762,2,-2,-22,0,0,0,0
1168760,2,-3,1,2,-2,0,0
1168769,2,-1,2,0,0,0,0
1168053,3,-3,0,1,-2,0,0
1168055,3,-3,2,1,-3,2,-1
1168293,1,-1,0,1,-1,0,0
1168291,3,-2,1,2,-2,1,-1
1168113,3,-4,-2,2,-4,0,0
1168299,1,-1,0,0,0,0,0
1168115,1,-1,0,0,0,0,0
1169837,3,-3,2,0,0,0,0
1167222,2,-2,0,0,0,0,0
1169993,2,-2,1,0,0,0,0
1168495,1,-2,-1,0,0,0,0
1169064,3,-2,-2,0,0,0,0
1169068,2,-4,-4,2,-4,0,0
1169665,2,-3,-7,0,0,0,0
1169666,3,-3,-11,0,0,0,0
1169667,2,-3,-2,1,-1,0,0
1169701,2,-1,2,0,0,0,0
1169704,2,-2,3,0,0,0,0
1168189,3,-3,1,0,0,1,-2
1169594,2,-2,-1,1,-1,0,0
1168180,1,-1,0,1,-1,0,0
1168103,2,-3,-3,0,0,2,-3
1167189,1,-3,-7,0,0,1,-1
1167181,2,-3,-2,2,-1,0,0
1168427,1,-1,0,1,-1,0,0
1168421,1,-1,0,0,0,0,0
1168423,1,-1,0,0,0,0,0
1167176,3,-2,2,0,0,0,0
1167174,3,-3,-2,2,-2,0,0
1168985,2,-3,-3,2,-3,0,0
1168546,2,-2,4,0,0,0,0
1168547,2,-2,-1,0,0,1,-1
1167677,3,-3,5,0,0,0,0
1167673,3,-2,4,0,0,0,0
1169212,2,-3,5,0,0,0,0
1167073,2,-1,1,0,0,0,0
1167072,2,-2,-1,0,0,0,0
1169195,2,-1,4,2,-1,0,0
1167697,1,-1,0,0,0,0,0
1167696,2,-3,-4,0,0,0,0
1167693,2,-2,0,2,-2,0,0
1168802,1,-2,-3,1,-2,0,0
1167690,3,-3,12,3,-2,0,0
1167756,2,-2,-4,0,0,0,0
1169270,1,-1,0,0,0,0,0
1169370,2,-2,-3,0,0,0,0
1169376,1,-1,0,1,-1,0,0
1167351,2,-1,4,0,0,0,0
