bug_id,LOC,avg_cyclomatic,cnt_func,maxnesting,ratio_comment,page_rank,betweenness,closeness,indegree,outdegree
1287075,6021.0,4.0,168.0,6.0,0.33,5.18,126555.67,1.61,29.0,76.0
1186827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1084024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1084025,1784.67,3.0,73.67,4.0,0.14,1.83,46351.55,1.88,7.0,90.0
1084026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1287073,698.75,5.5,32.25,3.0,0.18,1.75,27718.06,1.65,7.75,30.5
1204813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1204812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1161642,892.67,3.33,38.67,2.67,0.1,3.39,95357.69,1.82,4.0,15.14
1279194,4886.67,3.0,158.67,3.0,0.13,2.25,112729.15,1.04,14.67,21.83
1279195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1160597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1144147,1692.0,3.0,69.0,3.0,0.11,1.71,10120.94,1.84,2.0,19.0
1069652,1363.5,3.0,54.25,3.5,0.16,1.76,95633.09,1.21,4.63,20.25
1160592,2763.0,3.0,143.0,5.0,0.18,1.87,340621.52,1.16,6.5,23.5
1287002,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.43,0.0,0.0
1069658,708.0,1.0,14.0,0.0,0.46,1.41,397.06,1.21,0.5,12.0
1232852,4146.89,3.11,146.23,4.26,0.47,10.13,718661.33,1.67,57.64,82.84
1150271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150277,0.0,0.0,0.0,0.0,0.0,1.44,2338.94,1.83,4.0,53.0
1258097,9645.0,8.0,232.0,6.0,0.22,3.84,66731.84,1.65,15.0,53.0
1127394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1065718,214.5,1.0,16.0,1.5,0.7,13.14,31558.31,1.92,78.0,7.0
1189082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1287008,765.0,8.0,6.0,1.0,0.58,1.24,136.84,1.65,1.5,19.0
1256869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1166346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1166344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279440,659.0,3.0,34.0,3.0,0.16,2.02,14167.67,1.65,13.0,25.0
1279441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1256863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1166349,4144.0,5.0,166.0,6.0,0.16,1.55,19322.49,1.79,7.0,78.0
1284673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284677,517.0,3.0,15.0,1.0,0.28,6.69,304075.92,1.65,6.0,6.0
1284674,1120.35,2.46,51.6,2.65,0.51,3.74,370583.6,1.45,13.29,25.97
1122065,1256.5,1.0,44.5,1.0,0.82,12.63,1437391.76,1.64,60.67,49.0
1122064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265256,2766.75,2.25,166.75,3.25,0.33,14.72,1953694.94,1.65,60.5,92.0
1236120,282.5,2.5,9.5,3.0,0.18,2.33,2389134.11,1.69,8.0,30.0
1288578,136.0,2.0,6.0,2.0,0.64,10.07,673.63,1.65,105.0,5.0
1193308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295741,1445.73,0.87,86.8,0.8,0.68,8.94,382970.95,1.17,30.75,22.33
1295740,98.0,4.0,5.0,3.0,0.13,26.05,1899931.59,1.02,117.75,28.25
1238679,2263.5,1.93,127.86,2.14,0.12,7.74,192228.29,1.56,26.78,43.22
1282463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1112345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1166669,363.0,2.0,9.0,3.0,0.15,1.52,0.0,1.79,1.0,6.0
1204102,0.0,0.0,0.0,0.0,0.0,1.5,2767.67,1.76,1.0,14.5
1204106,1750.0,4.0,45.0,5.0,0.16,1.41,25973.26,1.12,2.5,36.5
1107245,678.5,0.0,0.0,0.0,0.0,1.34,0.0,0.49,0.0,0.0
1088072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1088071,2866.13,2.5,90.63,4.0,0.57,17.29,2115597.99,1.91,101.5,84.0
1099399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1088075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1288390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1215902,1332.5,7.0,46.0,4.5,0.22,1.36,4040.47,1.25,1.4,15.0
1215901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1215900,1124.0,2.0,73.0,3.0,0.02,2.96,214676.34,1.77,8.0,27.0
1249313,463.0,4.0,18.0,3.0,0.1,1.56,452.66,1.66,8.0,21.0
1249312,725.5,2.25,32.0,2.25,0.27,14.25,1096853.48,1.36,63.5,38.75
1249316,3591.0,4.0,107.0,4.0,0.05,1.71,10125.23,1.05,3.5,24.0
1253994,5765.0,2.0,288.0,6.0,0.09,1.43,272948.78,1.66,5.0,104.0
1253995,1471.5,2.5,55.0,5.0,0.32,2.35,57840.41,1.65,14.0,91.0
1178215,607.93,3.41,9.22,2.07,0.45,8.56,35155.69,1.6,15.11,10.43
1092947,3008.33,2.17,191.5,4.0,0.1,1.51,11167.59,1.7,2.57,34.0
1175621,1720.5,3.0,42.0,3.5,0.26,2.4,368592.7,1.35,13.67,26.33
1092941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1175622,4360.0,3.0,227.0,5.0,0.16,9.23,54052.69,1.77,38.0,62.0
1214052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1194337,2155.0,6.0,59.0,6.0,0.21,2.14,53403.77,1.76,16.0,69.0
1214050,9018.0,9.0,197.0,6.0,0.24,3.85,75561.88,1.77,15.0,49.0
1194335,1484.0,7.0,27.0,4.0,0.06,1.32,7208.68,0.9,0.67,11.0
1166667,277.5,2.5,1.0,1.0,0.86,2.6,0.8,1.79,6.0,3.0
1214054,746.5,1.5,42.0,2.0,0.53,1.44,5230.78,1.12,3.0,17.75
1230404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1214059,3063.6,2.6,197.3,3.0,0.2,8.44,266586.0,1.49,31.83,57.25
1289623,258.0,2.0,24.0,2.0,0.05,1.22,73.85,1.65,1.0,12.0
1289622,858.38,5.75,23.13,2.25,0.77,11.22,349857.68,1.65,90.0,31.0
1289620,4394.77,2.92,140.08,4.15,0.26,10.42,732513.22,1.65,114.77,88.23
1217501,1044.75,4.25,33.75,4.0,0.13,3.2,194353.47,1.58,20.0,30.0
1217500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250715,193.0,1.5,17.0,1.5,0.35,3.63,68318.38,1.66,18.0,19.0
1250718,3499.56,2.78,170.44,4.22,0.33,16.34,1420354.48,1.43,83.18,65.27
1201051,1310.25,2.75,61.38,3.25,0.19,15.99,211712.04,1.41,39.18,32.55
1201053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201057,2555.75,3.22,110.13,3.88,0.24,14.19,184026.48,1.52,38.88,37.0
1089672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1089670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113435,595.75,1.75,32.0,2.5,0.44,1.76,152533.66,1.28,5.57,19.14
1123890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1123893,57.0,1.0,3.0,0.0,0.35,1.41,0.0,1.52,0.5,8.5
1191976,320.0,2.0,16.0,4.0,0.05,3.83,128260.11,1.76,16.0,16.0
1121000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113438,2299.0,3.0,153.0,5.0,0.15,1.39,1183.01,1.88,2.0,52.0
1083325,1075.0,4.0,48.0,4.0,0.08,1.49,10055.72,1.91,6.0,46.0
1077444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1168719,114.0,0.33,0.33,0.0,20.95,5.31,129280.86,1.79,3.5,3.25
1290599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056829,1202.0,3.0,94.0,3.0,0.23,1.4,0.0,1.96,0.0,31.0
1191216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1191212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1191213,3107.0,2.33,121.33,3.67,0.21,3.95,554730.56,1.77,24.33,78.0
1239206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1239207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1239204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1239202,283.5,3.0,10.0,3.5,0.12,1.9,1194650.88,1.69,5.0,19.0
1239200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1163681,215.0,1.0,7.5,1.0,0.28,11.58,37525.05,1.79,13.0,6.5
1162852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1162850,969.0,2.5,34.0,3.0,0.42,1.36,432.99,1.79,1.0,39.5
1162851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1228380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1239208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1162855,1606.0,4.0,62.0,6.0,0.14,1.39,578.93,1.83,1.0,39.5
1282095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282096,535.5,2.5,32.5,3.0,0.18,9.68,25193.25,1.65,62.0,9.0
1048563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048562,1854.0,3.33,110.67,3.0,0.09,13.21,353772.25,1.34,37.86,19.86
1143267,1317.5,2.5,50.5,5.0,0.29,2.32,55591.65,1.84,13.0,88.0
1143260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1173503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250226,1180.0,4.0,45.0,4.0,0.08,4.48,402.72,1.66,9.0,18.0
1271191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1158404,2644.0,5.0,72.0,5.0,0.2,1.7,607969.01,1.77,3.0,38.0
1271198,2425.67,5.67,93.0,5.0,0.14,1.51,2351.77,1.64,8.0,39.67
1158407,3017.2,2.4,156.6,3.0,0.12,4.53,137248.52,1.44,23.0,48.14
1285289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1273900,480.0,4.0,17.0,4.0,0.15,1.25,77.24,1.64,2.0,21.0
1273906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1273904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1273908,1903.73,1.55,138.64,2.27,0.34,16.2,343461.11,1.4,47.47,39.0
1057196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1057192,2414.0,3.0,70.5,3.5,0.17,1.51,186528.57,1.24,3.5,15.0
1227389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1057199,622.0,5.0,13.0,3.0,0.11,3.54,23993.24,1.96,3.0,1.5
1120358,607.0,2.0,22.5,2.0,0.72,1.39,333.18,1.18,2.0,25.0
1250922,1775.0,3.0,125.0,5.0,0.08,1.28,10898.53,0.63,2.17,7.33
1163109,973.0,6.0,32.0,6.0,0.11,1.37,326.25,1.13,1.5,19.0
1163107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1163105,2942.5,4.0,117.0,5.0,0.14,1.72,2622.84,1.79,4.5,68.0
1163102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1174990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1287915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1174993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1174995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1174996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1287910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1227380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234896,1444.5,3.5,76.5,3.0,0.21,4.65,443325.91,1.28,33.33,29.67
1236948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1273766,2188.82,3.75,100.29,4.32,0.33,11.15,382295.07,1.6,91.1,40.45
1258056,3887.14,2.57,182.29,3.71,0.14,2.92,396844.69,1.43,13.18,57.64
1199862,748.5,2.5,28.0,2.0,0.15,1.29,0.0,1.76,0.0,38.0
1290625,0.0,0.0,0.0,0.0,0.0,6.21,57242.06,1.65,14.0,2.0
1128838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1246153,960.0,2.0,93.0,3.0,0.02,1.93,72443.59,1.65,20.0,52.0
1125808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1125804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1122857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1290629,407.5,2.0,26.0,1.5,0.11,1.67,62570.32,1.65,8.0,18.0
1122853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1296502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1159756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1159755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1246156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1159751,2148.0,4.0,83.0,6.0,0.07,2.05,90994.25,1.13,13.5,31.0
1043470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1296509,1972.91,2.36,81.18,3.23,0.59,21.59,1153347.27,1.57,138.15,55.81
1270247,183.0,2.0,9.0,1.0,0.08,1.16,0.0,1.64,0.0,9.0
1111101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1130802,584.0,2.0,57.0,2.0,0.28,1.66,30595.53,1.18,3.0,15.0
1130803,301.0,5.0,9.0,5.0,0.09,1.44,8477.11,1.84,2.5,26.5
1055842,1178.33,2.0,75.33,3.0,0.2,8.28,137664.04,1.96,29.67,36.67
1055843,2872.5,3.0,167.0,4.0,0.12,4.4,335564.32,1.96,20.5,54.5
1080007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1145491,4523.3,5.7,122.7,4.41,0.89,7.58,169555.74,1.59,23.82,41.34
1247257,346.5,1.0,20.0,2.0,0.29,1.24,16.48,1.66,1.0,19.5
1247250,2681.0,4.0,103.0,6.0,0.14,1.79,55991.37,1.66,8.0,89.0
1177978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1177977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1244782,318.0,2.0,19.0,2.0,0.11,1.21,0.0,1.66,0.0,26.0
1177973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1247786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275999,1327.55,2.27,111.64,2.91,0.3,3.58,103409.53,1.38,33.86,27.0
1208593,1959.0,2.0,228.0,2.0,0.31,11.91,5311.14,1.77,95.0,12.0
1275991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275994,2011.67,2.0,238.33,1.67,0.04,1.39,1.96,1.15,1.0,2.4
1247789,155.0,2.0,12.0,2.0,0.41,2.47,8682.0,1.66,1.0,3.0
1257870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257877,96.5,2.5,3.5,1.5,0.47,1.19,0.0,1.65,0.0,14.0
1241096,426.67,2.33,23.67,2.33,0.23,1.39,2731.69,1.13,3.86,14.43
1044129,524.0,3.0,21.0,4.0,0.25,1.56,562.84,1.24,2.0,15.0
1233813,183.0,2.0,16.0,2.0,0.05,1.74,2051.37,1.69,3.0,14.0
1233812,1132.4,3.3,44.7,2.6,0.12,2.17,164989.71,1.69,11.2,45.8
1123072,1042.0,3.0,39.0,4.0,0.13,1.36,0.0,1.18,0.5,10.5
1233819,600.0,16.0,7.0,4.0,0.08,3.68,150531.31,1.07,7.0,12.0
1224994,3666.46,3.71,112.08,3.04,0.26,1.35,745281.31,1.05,1.47,15.57
1240766,1652.0,3.0,119.0,4.0,0.07,1.62,22764.83,1.07,7.0,20.0
1116455,1901.11,2.78,83.33,2.78,0.55,19.29,562253.98,1.48,63.93,26.86
1116457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240760,1621.0,3.5,49.5,4.0,0.18,1.64,627546.71,1.66,3.0,40.0
1109235,185.0,4.67,12.33,2.0,0.32,1.39,45.81,1.87,1.33,27.0
1124862,286.0,4.0,5.0,1.0,0.34,16.44,359290.31,1.87,69.0,6.0
1192172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1192170,1661.0,2.5,66.5,6.0,0.15,1.51,39415.56,1.77,7.0,58.0
1197527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1080910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1080911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1290343,765.0,8.0,6.0,1.0,0.58,1.24,136.84,1.65,1.5,19.0
1126593,1304.97,3.7,54.44,3.52,0.26,6.93,170659.03,1.5,28.68,19.9
1244254,4664.55,2.65,715.45,3.05,0.11,6.46,425591.01,1.61,24.38,62.88
1209641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1244250,358.5,1.0,29.5,0.0,0.65,1.79,13718.52,1.05,6.25,21.25
1243201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1244252,2666.0,4.0,93.0,3.0,0.12,15.72,222972.16,1.66,87.0,65.0
1209649,3063.0,4.5,69.5,4.0,0.2,3.41,51380.02,1.77,22.0,54.5
1244258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245124,2002.6,1.4,108.6,2.8,0.19,2.35,388723.28,1.66,6.2,60.2
1245121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1082518,983.0,1.0,31.0,1.0,1.17,18.64,8009830.44,1.91,133.0,42.0
1273129,1686.0,3.0,80.0,3.0,0.22,1.29,2313.94,1.64,4.0,80.0
1273128,438.0,4.0,18.0,5.0,0.25,1.38,286.37,1.64,5.0,16.0
1082510,11176.0,5.0,325.0,8.0,0.19,6.32,512267.86,1.84,49.0,148.0
1293794,1085.0,3.0,51.0,4.0,0.1,1.7,36949.46,1.02,6.0,19.0
1134619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1134618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1174230,2336.0,8.0,53.0,7.0,0.15,1.63,32682.06,1.79,3.0,20.0
1165196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1227823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074807,1106.0,3.0,35.0,3.5,0.61,5.01,254890.08,1.92,52.0,71.0
1074809,1032.0,3.0,40.0,6.0,0.19,3.94,124702.12,1.92,22.0,32.0
1264837,478.12,1.91,18.39,1.87,0.38,2.02,49558.43,1.6,5.59,33.05
1219814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264832,312.0,3.0,20.0,3.0,0.14,1.21,0.0,1.65,0.5,25.0
1264831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264830,4993.89,4.11,270.44,4.11,0.24,15.86,140792.76,1.65,94.67,56.11
1132511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132518,3331.69,3.69,105.06,4.69,0.34,8.01,316601.2,1.63,29.28,54.0
1097849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1165442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1185931,299.0,2.0,18.0,1.0,0.1,1.85,486.01,1.66,5.0,15.0
1264681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1135051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1244223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1171467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272651,3767.0,5.0,127.0,7.0,0.26,16.7,4370549.92,1.64,8.0,72.0
1272652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1171460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1104843,1319.0,3.0,57.0,3.0,0.17,7.12,400921.99,1.88,14.0,52.0
1120117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264787,2793.33,4.0,126.33,4.33,0.15,5.06,51504.27,1.35,34.5,32.5
1104846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1179255,3703.0,5.0,133.0,6.0,0.14,1.36,706.2,1.76,2.0,51.0
1175545,6707.0,6.0,193.0,6.0,0.23,3.63,357254.59,1.79,18.5,45.5
1175546,110.0,0.0,0.0,0.0,0.0,1.19,0.0,0.44,0.0,0.0
1175549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1109746,205.0,3.0,8.0,2.0,0.69,1.36,13.04,0.66,0.25,1.38
1109742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1109748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278832,2728.2,2.2,126.6,2.8,0.74,8.17,94540.35,1.45,22.0,31.5
1057174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1128196,2113.0,1.0,294.0,1.0,0.29,15.08,147193.07,1.18,52.5,35.0
1128190,3889.33,2.33,150.67,3.0,0.4,172.11,5085970.42,1.87,84.67,86.33
1221285,6544.0,5.0,191.0,5.0,0.06,1.35,1823.2,1.77,1.0,75.0
1222957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1222958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1164714,319.23,2.21,12.44,1.55,0.49,1.82,79838.91,1.53,6.66,23.68
1133645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1138616,1405.0,3.0,56.0,5.0,0.05,8.14,184348.58,1.84,26.0,34.0
1221754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1224504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1259925,2292.25,3.0,217.25,2.25,0.64,3.66,86533.34,1.65,25.4,43.0
1221758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1224508,715.0,3.0,36.0,3.0,0.13,1.29,0.0,1.74,1.0,25.0
1176163,576.5,2.0,27.0,2.0,0.48,17.15,23894.49,1.79,92.75,6.25
1136508,1573.75,5.92,47.0,2.75,0.12,4.87,331999.78,1.65,25.79,42.42
1176160,2108.0,4.0,88.0,5.0,0.14,1.36,579.88,1.79,1.0,30.0
1229567,957.0,3.0,41.0,2.0,0.09,1.99,2507.42,1.69,11.0,21.0
1176165,1895.5,3.5,73.0,4.5,0.04,1.7,15127.46,1.79,9.0,48.0
1187393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1136507,1030.0,3.0,58.0,2.0,0.09,2.29,2673.65,1.84,11.0,22.0
1183836,406.0,1.0,692.0,1.0,0.31,3.05,6425.85,0.73,13.0,0.8
1274553,431.0,5.0,15.0,5.0,0.17,1.53,1778.47,1.64,3.0,17.0
1268036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274556,1760.5,2.75,83.58,2.83,0.18,7.81,409029.78,1.45,60.0,38.05
1244160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1288694,244.0,3.0,15.0,4.0,0.13,1.22,3.4,1.65,2.0,22.0
1117068,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.49,0.0,0.0
1234130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1139258,1430.75,2.38,71.38,2.63,0.27,2.51,405984.42,1.84,16.75,76.75
1118427,1162.13,1.75,58.19,2.19,0.38,9.14,241679.88,1.81,47.56,56.44
1118424,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.49,0.0,0.0
